TicketPrice,ReturnTrip,TripType,Age,Gender,TravelTime,Region
80.85,No,Half,40,Female,PM,International
48.51,No,Half,29,Male,AM,Europe
85.49,No,Full,52,Female,PM,International
83.49,No,Full,65,Female,AM,International
23.09,Yes,Full,73,Male,PM,Europe
58.45,No,Full,35,Male,PM,Europe
87.79,Yes,Full,19,Female,PM,International
90.3,Yes,Full,40,Male,AM,Europe
16.38,No,Half,55,Male,PM,International
19.77,No,Half,47,Female,PM,Europe
69.36,No,Full,42,Male,PM,Europe
60.48,Yes,Full,29,Male,AM,International
98.77,Yes,Half,33,Male,AM,International
88.17,Yes,Full,49,Male,AM,Europe
74.53,No,Full,43,Male,PM,International
55.69,No,Half,70,Other,AM,Europe
113.35,No,Full,21,Female,AM,Europe
76.15,No,Half,40,Female,AM,Europe
115.77,No,Half,63,Female,PM,Europe
51.46,No,Full,50,Female,AM,International
119.18,Yes,Full,46,Female,PM,Europe
117.1,Yes,Half,28,Male,AM,Europe
77.59,Yes,Full,20,Male,AM,Europe
38.05,No,Half,45,Female,PM,Europe
34.02,No,Half,18,Male,PM,Europe
70.76,Yes,Full,30,Male,AM,Europe
12.72,No,Half,23,Male,AM,Europe
28.96,No,Full,44,Male,AM,International
62.28,No,Full,27,Female,PM,Europe
104.57,Yes,Full,47,Male,PM,Europe
50.21,Yes,Half,23,Female,PM,International
87.93,No,Full,73,Female,PM,Europe
102.83,Yes,Full,50,Female,PM,Europe
105.39,Yes,Full,62,Female,PM,Europe
66.53,Yes,Full,79,Female,AM,Europe
36.33,No,Half,78,Female,AM,Europe
82.94,No,Full,28,Male,PM,Europe
67.32,Yes,Full,59,Female,PM,International
21.67,No,Full,38,Male,PM,Europe
107.61,Yes,Half,18,Female,AM,Europe
91.81,Yes,Full,26,Female,AM,International
22.69,Yes,Full,74,Male,PM,International
71.91,Yes,Half,22,Male,AM,Europe
104.17,No,Half,48,Male,PM,International
26.9,No,Full,37,Male,PM,Europe
68.41,Yes,Half,68,Male,PM,Europe
61.38,No,Full,67,Female,AM,International
108.12,Yes,Full,47,Male,PM,International
67.41,Yes,Full,34,Female,AM,Europe
71.63,Yes,Full,36,Female,PM,International
24.16,No,Full,41,Female,AM,International
31.24,Yes,Full,56,Other,AM,Europe
61.94,Yes,Full,36,Female,PM,Europe
24.36,Yes,Half,30,Female,AM,International
80.33,No,Full,29,Male,AM,Europe
99.77,Yes,Half,49,Male,AM,Europe
47.5,No,Full,57,Male,AM,Europe
94.4,No,Half,22,Male,AM,Europe
118.7,No,Full,35,Male,AM,Europe
94.49,No,Full,67,Female,AM,International
60.41,No,Half,69,Female,AM,Europe
104.02,No,Half,29,Male,AM,International
45.89,No,Half,44,Male,AM,Europe
76.52,Yes,Full,46,Female,AM,Europe
10.88,No,Full,39,Other,AM,Europe
32.4,No,Full,43,Female,AM,Europe
30.48,Yes,Full,51,Male,AM,International
30.41,Yes,Half,78,Female,PM,Europe
39.11,No,Full,77,Male,AM,International
74.19,Yes,Full,25,Female,AM,International
103.37,No,Full,63,Male,AM,Europe
58.43,No,Full,23,Female,AM,International
64.92,No,Full,40,Female,PM,Europe
112.85,No,Half,32,Female,PM,Europe
70.98,Yes,Half,62,Male,PM,Europe
92.28,No,Full,23,Male,PM,Europe
8.73,No,Half,31,Female,PM,International
14.96,Yes,Half,52,Other,PM,Europe
23.45,Yes,Half,19,Male,AM,Europe
101.76,No,Half,37,Male,PM,International
71.3,No,Half,34,Male,AM,International
72.38,No,Half,21,Male,PM,International
100.87,Yes,Full,24,Male,AM,Europe
100.02,No,Full,34,Male,PM,Europe
78.83,No,Full,67,Male,PM,Europe
116.92,No,Full,35,Female,AM,International
114.16,No,Full,59,Female,PM,Europe
48.96,Yes,Half,71,Other,AM,International
30.98,No,Full,26,Female,PM,Europe
32.97,No,Full,59,Male,PM,International
91.21,No,Full,50,Male,PM,Europe
35.48,No,Half,31,Female,AM,Europe
11.89,Yes,Full,42,Male,AM,Europe
23.45,No,Full,58,Female,AM,Europe
69.4,No,Full,21,Male,PM,Europe
54.81,No,Full,77,Male,AM,Europe
118.97,No,Full,45,Male,PM,Europe
21.1,No,Half,67,Male,AM,Europe
5.8,No,Full,25,Female,PM,Europe
81.99,Yes,Full,19,Female,AM,International
14.69,No,Full,37,Male,AM,International
94.9,No,Half,47,Female,AM,Europe
29.88,No,Full,40,Male,AM,Europe
46.42,Yes,Full,18,Male,PM,Europe
112.47,No,Full,54,Male,PM,International
33.3,No,Full,61,Male,AM,Europe
19.19,No,Half,41,Male,AM,Europe
60.65,No,Full,33,Male,PM,International
32.93,No,Full,53,Female,PM,International
23.04,No,Half,41,Male,AM,Europe
43.01,No,Full,71,Male,PM,Europe
61.66,No,Full,72,Male,PM,International
5.72,No,Half,34,Female,PM,Europe
12.67,Yes,Full,24,Other,PM,Europe
25.42,No,Full,66,Male,AM,Europe
13.13,No,Full,21,Female,PM,Europe
21.07,Yes,Half,44,Female,PM,International
90.69,No,Full,24,Male,PM,Europe
63.61,No,Full,36,Male,PM,Europe
40.24,No,Full,43,Female,PM,Europe
54.6,No,Full,18,Male,AM,Europe
70.84,No,Half,64,Female,AM,Europe
90.3,No,Half,22,Female,PM,International
116.33,Yes,Full,80,Female,PM,Europe
119.52,No,Full,54,Female,PM,Europe
10.88,No,Full,69,Male,AM,Europe
86.95,Yes,Half,72,Female,AM,Europe
11.26,Yes,Full,43,Male,PM,International
45.09,Yes,Full,78,Female,AM,Europe
84.03,No,Half,72,Male,AM,International
39.42,No,Full,37,Male,PM,Europe
93.84,No,Full,61,Male,AM,Europe
91.69,No,Full,67,Male,PM,Europe
84.47,No,Half,19,Female,PM,Europe
26.86,No,Full,30,Female,PM,Europe
50.88,No,Half,26,Male,PM,Europe
83.96,Yes,Full,71,Male,PM,International
114.15,No,Full,26,Male,AM,Europe
74.04,No,Full,33,Female,PM,International
24.97,No,Half,80,Female,AM,Europe
27.46,No,Full,54,Male,AM,Europe
17.05,No,Full,78,Male,AM,Europe
48.36,No,Full,25,Female,PM,Europe
118.09,No,Half,56,Female,AM,Europe
98.19,No,Full,74,Female,AM,Europe
29.57,No,Half,19,Female,PM,Europe
77.4,No,Full,39,Female,AM,Europe
54.49,Yes,Half,23,Male,AM,Europe
64.61,Yes,Full,59,Male,AM,International
55.33,No,Half,24,Male,PM,International
114.93,Yes,Full,24,Female,PM,Europe
5.96,No,Full,26,Other,PM,International
46.97,No,Full,36,Female,AM,Europe
106.34,No,Full,26,Male,AM,Europe
5.03,Yes,Half,41,Female,PM,International
83.09,Yes,Full,51,Female,PM,Europe
6.09,Yes,Half,58,Male,PM,Europe
89.08,Yes,Full,40,Male,AM,International
64.84,No,Full,69,Male,PM,Europe
22.35,No,Full,80,Female,AM,Europe
48.41,No,Full,64,Male,PM,Europe
20.32,No,Full,70,Female,AM,Europe
89.98,No,Half,25,Male,PM,Europe
37.61,Yes,Full,34,Female,AM,Europe
26.4,No,Half,77,Male,PM,Europe
7.88,Yes,Full,80,Female,AM,Europe
103.5,Yes,Half,47,Female,AM,International
59.94,No,Full,23,Male,PM,Europe
36.23,No,Full,38,Female,PM,Europe
61.77,Yes,Full,74,Male,PM,Europe
19.25,No,Half,23,Male,PM,Europe
7.18,No,Full,41,Female,PM,Europe
97.39,No,Half,21,Male,PM,Europe
66.71,No,Full,63,Female,PM,Europe
23.47,Yes,Half,44,Male,PM,Europe
58.48,No,Half,44,Female,AM,Europe
23.54,No,Half,49,Female,AM,International
50.83,No,Half,42,Male,PM,Europe
36.93,Yes,Half,43,Female,AM,Europe
83.6,No,Full,49,Female,PM,Europe
59.52,Yes,Full,27,Male,AM,Europe
17.76,No,Half,38,Female,AM,International
43.9,Yes,Full,71,Female,PM,Europe
86.93,Yes,Full,44,Female,AM,International
14.09,No,Full,46,Male,PM,Europe
38.83,No,Full,54,Female,AM,Europe
22.54,Yes,Half,47,Male,PM,International
109.95,No,Half,56,Female,AM,Europe
45.84,No,Half,55,Male,PM,International
59.7,Yes,Full,34,Female,AM,Europe
47.03,No,Full,42,Other,PM,Europe
36.46,No,Full,80,Female,AM,International
114.85,Yes,Half,70,Female,AM,Europe
95.18,No,Half,75,Male,AM,International
16.21,No,Full,19,Female,AM,International
85.91,No,Full,37,Female,PM,Europe
55.9,Yes,Full,53,Female,PM,International
32.84,No,Full,34,Female,AM,Europe
102.35,Yes,Full,33,Male,AM,Europe
108.4,No,Half,44,Female,PM,Europe
102.27,Yes,Half,18,Female,PM,Europe
115.9,Yes,Full,51,Female,AM,Europe
92.38,Yes,Full,22,Male,PM,Europe
68.5,No,Full,46,Male,AM,Europe
20.89,No,Full,27,Male,AM,Europe
76.33,Yes,Full,29,Female,AM,Europe
6.21,Yes,Half,21,Female,PM,Europe
63.23,No,Full,73,Male,AM,Europe
114.51,No,Full,34,Female,AM,Europe
87.04,Yes,Full,46,Male,PM,Europe
63.35,Yes,Full,49,Male,PM,International
28.21,No,Full,55,Female,AM,Europe
78.08,No,Full,61,Male,AM,International
79.35,Yes,Half,56,Male,AM,Europe
61.93,Yes,Full,27,Male,PM,International
53.58,No,Full,75,Male,AM,Europe
8.75,No,Half,74,Male,AM,Europe
117.88,Yes,Half,34,Male,AM,Europe
33.99,No,Half,26,Male,PM,Europe
16.87,Yes,Full,69,Female,AM,International
25.68,No,Full,54,Male,PM,Europe
65.05,Yes,Half,65,Male,AM,Europe
24.5,No,Full,43,Female,PM,Europe
22.17,Yes,Half,66,Male,PM,International
52.56,No,Full,19,Male,AM,International
76.34,No,Full,59,Male,PM,Europe
37.37,Yes,Full,45,Male,AM,Europe
63.55,No,Full,35,Male,AM,International
52.3,No,Full,77,Male,AM,Europe
96.62,No,Full,25,Female,AM,International
15.53,Yes,Full,44,Male,PM,Europe
91.9,No,Full,24,Female,PM,Europe
68.17,No,Full,59,Male,AM,Europe
27.97,Yes,Full,55,Male,PM,Europe
19.78,No,Half,49,Female,AM,Europe
75.99,Yes,Full,68,Female,AM,Europe
17.54,No,Full,55,Male,PM,Europe
97.54,No,Full,42,Female,PM,Europe
75.03,Yes,Full,51,Male,AM,Europe
84.22,No,Full,52,Male,AM,Europe
75.83,No,Full,19,Female,PM,Europe
108.86,No,Full,22,Male,PM,Europe
9.85,No,Half,34,Male,AM,Europe
70.61,Yes,Full,48,Male,AM,International
88.3,Yes,Full,68,Female,PM,Europe
37.63,No,Full,26,Male,AM,International
58.67,No,Half,19,Female,AM,Europe
21.0,Yes,Half,71,Male,AM,Europe
53.64,Yes,Full,60,Other,PM,International
25.54,Yes,Full,40,Male,PM,Europe
101.21,No,Half,58,Male,PM,Europe
31.85,No,Full,36,Male,AM,Europe
55.64,Yes,Half,26,Male,PM,Europe
59.36,Yes,Half,78,Male,PM,Europe
103.23,Yes,Half,54,Male,PM,International
77.98,Yes,Full,49,Female,PM,Europe
69.0,No,Full,71,Male,PM,International
10.29,No,Half,77,Female,PM,Europe
17.52,No,Full,35,Male,AM,Europe
31.48,No,Full,38,Male,AM,Europe
94.32,Yes,Full,45,Male,PM,International
13.79,Yes,Full,33,Female,AM,Europe
94.57,No,Full,43,Male,PM,International
99.99,Yes,Full,77,Male,PM,Europe
62.03,No,Full,40,Male,PM,International
113.48,No,Full,61,Male,AM,International
73.92,Yes,Half,62,Female,PM,International
118.43,Yes,Half,39,Female,PM,International
92.11,Yes,Half,30,Male,PM,Europe
10.43,No,Full,33,Male,PM,International
38.69,Yes,Full,66,Male,PM,Europe
112.67,Yes,Full,33,Female,PM,Europe
65.91,No,Full,43,Male,PM,Europe
26.62,Yes,Half,76,Male,PM,International
94.22,No,Full,24,Female,PM,Europe
108.39,Yes,Full,23,Female,AM,International
13.5,No,Full,53,Male,PM,Europe
24.33,No,Full,28,Female,AM,International
80.99,Yes,Full,27,Female,PM,Europe
94.9,No,Full,51,Female,PM,International
34.64,Yes,Full,22,Female,PM,International
83.38,No,Half,56,Female,PM,Europe
50.2,No,Half,26,Female,PM,Europe
112.41,Yes,Half,72,Female,PM,Europe
88.56,No,Full,43,Female,AM,International
38.87,No,Full,53,Male,AM,Europe
49.12,Yes,Full,19,Female,AM,International
50.67,Yes,Half,40,Female,AM,Europe
98.75,No,Half,23,Female,PM,International
113.13,No,Full,70,Male,AM,Europe
71.35,No,Half,80,Female,AM,Europe
61.59,No,Full,47,Female,PM,Europe
107.06,No,Full,50,Female,AM,Europe
70.44,Yes,Full,55,Other,PM,Europe
14.98,Yes,Full,53,Male,AM,Europe
69.98,No,Full,56,Female,PM,International
34.53,No,Half,80,Female,PM,Europe
82.61,No,Full,72,Female,AM,International
110.78,No,Full,46,Male,PM,Europe
27.49,Yes,Full,75,Male,PM,International
45.72,No,Full,79,Female,AM,Europe
66.57,No,Half,78,Other,AM,International
80.07,Yes,Half,23,Male,AM,Europe
50.39,Yes,Full,35,Male,AM,Europe
111.38,No,Full,51,Female,PM,International
24.09,No,Half,27,Male,PM,Europe
50.75,No,Half,22,Male,AM,Europe
83.21,Yes,Full,64,Female,PM,Europe
94.16,No,Full,66,Male,AM,Europe
86.5,No,Half,49,Male,PM,Europe
56.54,No,Half,78,Male,PM,International
115.26,No,Full,68,Female,PM,International
69.84,No,Half,45,Male,AM,Europe
53.9,Yes,Half,42,Female,AM,Europe
95.82,Yes,Full,52,Other,PM,Europe
38.74,No,Full,25,Male,PM,International
49.92,No,Full,52,Female,PM,Europe
102.35,Yes,Full,19,Male,PM,International
89.81,Yes,Full,47,Female,AM,Europe
111.15,No,Full,49,Female,PM,Europe
60.16,Yes,Half,48,Female,PM,Europe
15.71,No,Half,40,Female,PM,Europe
112.5,No,Half,77,Male,AM,Europe
94.54,No,Full,18,Female,PM,Europe
27.79,No,Half,72,Female,PM,International
9.64,Yes,Full,27,Male,AM,Europe
103.3,Yes,Full,58,Female,AM,International
106.54,No,Full,33,Female,PM,International
94.07,No,Full,18,Male,PM,Europe
71.04,Yes,Half,59,Male,PM,International
48.66,Yes,Full,57,Female,AM,International
81.1,No,Full,52,Female,AM,Europe
48.98,Yes,Full,21,Male,PM,Europe
69.27,Yes,Full,60,Male,PM,Europe
23.8,Yes,Full,80,Female,PM,Europe
53.93,Yes,Half,49,Male,PM,Europe
82.28,No,Full,36,Male,AM,Europe
101.12,No,Full,25,Male,AM,International
51.03,No,Half,80,Female,AM,Europe
39.52,Yes,Full,40,Female,PM,Europe
33.82,Yes,Half,22,Male,AM,Europe
111.74,Yes,Full,76,Female,PM,International
27.47,No,Full,29,Male,PM,Europe
20.39,Yes,Half,59,Female,PM,International
74.99,No,Half,25,Male,AM,Europe
48.85,No,Full,23,Female,AM,International
83.51,Yes,Full,75,Female,PM,Europe
92.27,No,Full,54,Female,AM,Europe
118.43,Yes,Full,47,Male,PM,Europe
61.85,No,Full,73,Female,PM,Europe
50.49,Yes,Full,39,Female,AM,Europe
92.87,No,Full,22,Male,AM,International
95.47,Yes,Full,38,Female,PM,International
113.8,No,Half,56,Male,AM,Europe
41.27,No,Half,68,Female,AM,International
60.96,No,Full,25,Male,AM,Europe
76.56,Yes,Full,68,Male,AM,International
117.88,Yes,Half,25,Female,PM,Europe
92.36,No,Full,36,Female,AM,Europe
118.72,No,Full,32,Male,AM,Europe
100.28,No,Half,72,Female,PM,Europe
29.61,No,Half,77,Other,PM,Europe
97.27,Yes,Full,35,Female,PM,Europe
71.09,No,Full,52,Male,AM,Europe
43.31,No,Full,63,Male,AM,Europe
26.82,Yes,Full,57,Male,PM,Europe
21.79,Yes,Full,31,Male,PM,Europe
19.69,Yes,Full,27,Female,PM,International
53.64,No,Full,80,Other,AM,Europe
110.34,No,Full,18,Female,AM,Europe
77.82,Yes,Full,18,Female,AM,International
62.25,No,Full,37,Female,AM,Europe
59.68,No,Full,61,Female,PM,Europe
23.62,No,Full,62,Female,PM,Europe
93.39,No,Full,69,Female,AM,Europe
38.46,No,Full,40,Male,AM,Europe
88.13,Yes,Full,28,Female,AM,International
18.27,Yes,Full,23,Female,PM,Europe
93.39,Yes,Full,74,Female,PM,International
93.42,Yes,Half,59,Male,AM,Europe
7.4,No,Full,33,Male,AM,Europe
103.17,Yes,Full,39,Female,PM,International
18.75,No,Full,69,Male,AM,Europe
106.4,No,Half,30,Female,AM,Europe
40.99,No,Full,23,Female,AM,Europe
117.41,Yes,Full,40,Female,AM,Europe
53.8,Yes,Full,73,Female,PM,Europe
118.43,No,Full,39,Male,AM,Europe
17.29,Yes,Half,51,Male,AM,Europe
22.55,No,Full,69,Female,PM,Europe
61.35,No,Full,63,Male,PM,Europe
13.23,Yes,Half,32,Male,AM,International
113.01,No,Half,62,Female,AM,Europe
79.88,No,Full,19,Female,AM,International
87.53,No,Full,54,Male,AM,International
60.47,Yes,Full,64,Female,AM,International
102.69,No,Full,25,Male,PM,International
57.0,No,Full,61,Female,PM,Europe
65.37,Yes,Full,39,Female,PM,Europe
66.56,No,Half,62,Female,AM,Europe
44.8,Yes,Full,53,Female,AM,Europe
108.45,Yes,Full,28,Male,PM,International
45.07,Yes,Full,35,Male,PM,Europe
84.47,No,Full,61,Female,AM,International
82.49,Yes,Half,32,Male,PM,Europe
20.46,Yes,Full,78,Female,AM,Europe
94.48,Yes,Half,52,Male,AM,Europe
107.89,No,Full,66,Male,PM,International
44.27,Yes,Full,61,Other,PM,International
101.66,No,Full,25,Female,AM,Europe
75.98,No,Full,66,Female,AM,Europe
90.09,No,Full,25,Female,AM,Europe
12.96,Yes,Full,61,Male,PM,Europe
19.62,Yes,Full,23,Male,PM,Europe
96.73,Yes,Full,59,Male,AM,International
48.35,No,Full,62,Male,AM,Europe
7.5,No,Full,22,Female,PM,International
36.64,No,Full,20,Male,PM,Europe
75.3,Yes,Full,40,Male,PM,Europe
102.63,Yes,Full,20,Male,AM,International
42.95,Yes,Half,30,Male,AM,International
47.17,Yes,Half,41,Female,PM,Europe
25.58,No,Full,24,Male,AM,Europe
63.56,No,Full,62,Male,PM,Europe
70.4,No,Half,52,Female,PM,International
68.18,No,Full,57,Female,AM,International
111.62,No,Full,34,Female,PM,International
13.88,No,Full,55,Male,AM,Europe
16.53,Yes,Full,33,Female,AM,Europe
15.01,No,Full,54,Female,PM,International
83.84,Yes,Half,70,Female,PM,Europe
53.33,Yes,Full,23,Female,PM,International
48.59,Yes,Half,69,Female,AM,Europe
116.99,No,Half,77,Female,AM,Europe
79.08,Yes,Full,64,Male,PM,International
88.56,Yes,Half,36,Female,AM,International
99.71,No,Full,39,Male,AM,International
12.25,No,Half,52,Female,AM,Europe
102.36,No,Full,67,Female,AM,International
30.86,No,Full,77,Female,AM,International
73.65,No,Full,18,Female,AM,Europe
66.4,No,Half,20,Male,PM,Europe
91.52,No,Full,25,Male,AM,Europe
104.04,Yes,Half,48,Female,PM,International
114.34,Yes,Half,65,Male,PM,Europe
87.44,Yes,Full,60,Male,PM,International
6.46,Yes,Half,72,Male,AM,Europe
98.31,Yes,Full,53,Female,PM,Europe
7.85,Yes,Full,25,Female,AM,Europe
106.62,No,Half,46,Female,AM,International
38.14,No,Full,64,Male,PM,Europe
97.62,Yes,Full,41,Female,AM,Europe
31.05,Yes,Half,59,Male,AM,Europe
85.92,No,Full,21,Male,PM,Europe
64.02,Yes,Full,76,Female,PM,Europe
76.05,Yes,Full,18,Male,AM,Europe
85.88,Yes,Full,43,Male,PM,International
62.0,No,Half,68,Female,PM,Europe
25.45,No,Half,67,Male,PM,Europe
107.81,No,Full,75,Male,AM,International
76.93,No,Full,78,Male,AM,International
118.82,Yes,Half,77,Female,AM,Europe
33.5,No,Half,68,Male,AM,International
27.98,No,Full,54,Male,PM,Europe
12.25,No,Full,52,Other,PM,International
42.06,Yes,Half,63,Male,PM,Europe
50.93,No,Full,66,Female,AM,International
80.98,No,Full,70,Female,PM,Europe
22.09,Yes,Full,30,Male,AM,Europe
82.04,No,Full,80,Female,AM,Europe
53.8,No,Full,34,Female,AM,Europe
56.77,No,Full,60,Female,PM,International
39.71,No,Full,52,Male,PM,Europe
87.13,Yes,Half,60,Female,AM,Europe
88.5,No,Full,19,Male,PM,Europe
18.9,Yes,Half,51,Female,PM,Europe
103.65,Yes,Full,59,Female,AM,Europe
118.57,Yes,Full,30,Female,PM,Europe
31.14,No,Half,60,Male,AM,International
88.34,No,Half,30,Male,AM,Europe
114.86,Yes,Full,30,Female,AM,Europe
11.86,No,Half,50,Female,AM,International
119.91,Yes,Full,42,Female,AM,International
113.49,No,Full,60,Male,AM,International
88.24,Yes,Full,50,Female,AM,Europe
71.24,No,Full,44,Female,AM,International
15.33,Yes,Full,29,Female,AM,Europe
81.0,No,Half,42,Female,PM,Europe
67.16,No,Half,26,Female,PM,Europe
24.46,No,Full,74,Female,PM,Europe
109.41,Yes,Full,64,Female,AM,Europe
62.09,Yes,Full,34,Male,AM,Europe
25.23,No,Full,18,Male,AM,International
95.62,Yes,Full,41,Female,PM,Europe
48.07,No,Full,72,Female,AM,International
47.53,Yes,Half,56,Male,AM,Europe
41.07,Yes,Full,32,Male,AM,International
115.61,No,Full,41,Male,PM,Europe
9.83,No,Half,53,Female,PM,Europe
64.82,Yes,Half,60,Female,PM,International
92.31,Yes,Full,55,Male,AM,Europe
101.09,Yes,Full,22,Male,PM,Europe
67.24,No,Full,59,Female,PM,Europe
93.36,Yes,Full,78,Female,PM,International
116.95,Yes,Full,66,Female,PM,Europe
68.55,No,Full,60,Male,AM,Europe
44.67,No,Full,67,Male,AM,Europe
119.45,Yes,Full,53,Female,AM,Europe
104.2,No,Full,43,Male,PM,International
45.38,Yes,Full,20,Female,PM,Europe
105.75,No,Half,76,Female,AM,Europe
95.25,Yes,Full,35,Female,PM,International
81.78,Yes,Full,62,Male,PM,International
73.99,No,Half,20,Male,PM,Europe
15.18,No,Full,40,Male,PM,International
91.41,Yes,Half,29,Female,AM,Europe
24.33,No,Full,32,Female,PM,International
94.55,No,Full,68,Female,AM,International
88.44,No,Full,18,Female,PM,International
55.69,No,Full,41,Male,PM,Europe
19.01,No,Half,43,Female,AM,Europe
56.21,Yes,Full,63,Female,AM,Europe
17.92,No,Full,50,Male,AM,Europe
39.5,No,Full,28,Female,AM,Europe
35.28,No,Full,22,Female,PM,International
56.48,No,Half,58,Female,PM,International
13.05,No,Half,55,Male,AM,International
47.46,Yes,Full,76,Female,PM,Europe
81.85,No,Half,51,Female,PM,Europe
85.83,Yes,Half,29,Male,PM,Europe
6.28,No,Full,34,Male,AM,Europe
74.91,No,Full,80,Male,AM,International
33.5,No,Full,79,Male,AM,Europe
52.24,Yes,Half,45,Male,AM,Europe
17.5,Yes,Half,70,Female,AM,Europe
5.11,No,Full,79,Male,PM,International
96.03,No,Full,58,Female,AM,Europe
38.01,Yes,Half,54,Female,PM,Europe
24.44,No,Half,45,Female,AM,International
57.91,No,Half,74,Male,PM,Europe
106.62,No,Full,72,Male,AM,International
62.96,Yes,Full,36,Male,AM,International
19.03,No,Full,73,Male,PM,International
34.41,No,Full,43,Male,PM,Europe
40.79,No,Full,65,Male,AM,International
17.01,Yes,Half,51,Female,AM,Europe
99.19,No,Full,47,Female,PM,Europe
67.96,Yes,Full,74,Male,PM,Europe
108.63,No,Full,46,Female,PM,International
75.92,Yes,Half,63,Female,PM,Europe
7.98,No,Half,27,Male,PM,Europe
106.89,No,Half,49,Female,AM,International
18.56,No,Half,55,Male,AM,International
74.64,No,Full,78,Female,PM,Europe
46.11,No,Full,24,Male,PM,Europe
87.76,Yes,Full,61,Male,PM,Europe
14.21,No,Half,36,Male,AM,Europe
96.14,No,Full,48,Male,PM,Europe
97.26,No,Half,40,Female,AM,International
31.42,No,Full,37,Female,PM,Europe
23.67,Yes,Full,74,Male,PM,Europe
78.52,No,Half,55,Female,AM,International
79.7,No,Half,63,Female,AM,Europe
37.98,No,Full,40,Female,AM,International
67.34,Yes,Full,48,Male,PM,Europe
106.44,Yes,Full,28,Female,PM,Europe
62.93,Yes,Full,77,Female,PM,Europe
17.32,No,Full,41,Male,AM,Europe
105.75,Yes,Full,27,Female,AM,Europe
24.29,Yes,Full,76,Female,PM,International
71.14,Yes,Full,44,Female,PM,Europe
98.03,No,Full,47,Female,PM,Europe
97.05,No,Full,71,Male,PM,Europe
34.63,No,Full,80,Male,AM,Europe
67.79,No,Full,58,Male,AM,Europe
67.35,No,Full,59,Female,AM,Europe
57.27,No,Full,36,Female,AM,Europe
115.85,No,Full,61,Female,AM,Europe
49.74,Yes,Full,26,Female,PM,Europe
36.75,Yes,Half,36,Male,PM,Europe
79.55,Yes,Full,18,Female,PM,Europe
90.4,No,Full,77,Male,PM,International
15.53,Yes,Half,80,Male,AM,Europe
72.61,No,Full,53,Female,PM,Europe
6.37,No,Full,26,Female,PM,Europe
13.98,No,Full,66,Male,AM,International
90.98,Yes,Full,36,Male,AM,Europe
97.81,Yes,Full,27,Female,AM,Europe
23.92,Yes,Full,54,Female,AM,Europe
88.76,No,Full,38,Female,PM,Europe
14.93,Yes,Full,36,Male,PM,Europe
116.08,Yes,Half,43,Male,PM,International
10.38,No,Half,51,Male,AM,International
11.67,Yes,Full,25,Female,AM,Europe
32.68,No,Half,43,Male,PM,International
46.99,Yes,Half,80,Female,PM,International
58.74,No,Full,73,Female,AM,International
47.0,Yes,Half,49,Female,PM,Europe
13.89,No,Full,68,Female,PM,Europe
85.46,No,Half,21,Male,PM,International
41.6,Yes,Full,58,Male,AM,Europe
80.67,No,Full,72,Male,AM,International
79.25,No,Half,49,Male,PM,Europe
88.93,No,Half,45,Other,PM,International
69.13,Yes,Full,40,Female,PM,Europe
59.29,Yes,Full,71,Male,PM,International
19.54,Yes,Full,54,Male,PM,Europe
52.76,No,Full,71,Female,AM,Europe
43.37,Yes,Half,27,Female,PM,International
23.94,No,Half,66,Male,AM,Europe
19.07,No,Full,39,Male,AM,Europe
35.53,No,Full,52,Female,PM,Europe
